imdb_title_id,title,year,genre,duration,avg_vote
tt1319553,1 and 0 nly,2008,"Drama, Fantasy, Mystery",84,6.8
tt1319695,"31 minutos, la película",2008,"Animation, Adventure, Comedy",87,6.8
tt1320352,Nothing Personal,2009,Drama,85,7
tt1322282,Children of Invention,2009,Drama,86,6.4
tt1322346,Miss Kicki,2009,Drama,88,6.6
tt1324062,Zoomerne,2009,Family,88,6.1
tt1326181,Bergfest,2008,Drama,89,6.6
tt1326238,Backlight,2010,"Drama, Mystery, Sci-Fi",90,6.2
tt1330186,Dal-lyeo-la ja-jeon-geo,2008,"Drama, Romance",88,6.2
tt1331064,Paper Heart,2009,"Comedy, Drama, Romance",88,6
tt1331126,Victoria Day,2009,Drama,88,6.5
tt1332054,Cosmonauta,2009,Comedy,85,6.5
tt1332100,The Big Gay Musical,2009,"Comedy, Drama, Music",87,6.4
tt1337024,Son of the Sunshine,2009,Drama,88,6.5
tt1337057,Rampage,2009,"Action, Crime, Thriller",85,6.2
tt1337060,Se min kjole,2009,Drama,85,6.2
tt1337366,Nokas,2010,"Action, Biography, Crime",87,6.5
tt1339063,The Ceremony,2008,"Drama, Mystery, Thriller",84,6
tt1339161,Il rapinatore,2010,"Biography, Crime, Drama",90,6.8
tt1339303,"Gelatin Silver, Love",2009,Thriller,87,6.1
tt1340108,Killer Bean Forever,2009,"Animation, Action, Comedy",85,6.5
tt1340552,Big Story in a Small City,2006,Comedy,90,7.2
tt1342392,Kdopak by se vlka bál,2008,Family,90,6.8
tt1345469,Hamesh Shaot me'Pariz,2009,Drama,87,7
tt1345512,Savage,2009,"Crime, Drama, Thriller",88,6.4
tt1346961,The Eclipse,2009,"Drama, Horror, Romance",88,6.1
tt1347006,"Sing kung chok tse 2: Ngor but mai suen, ngor mai chi gung",2008,Drama,90,6.4
tt1347509,At Home by Myself... with You,2009,Comedy,90,6.5
tt1349640,The Perfect Gift,2009,Drama,89,7
tt1353105,Rien de personnel,2009,Drama,90,6.3
tt1356753,Eagle Hunter's Son,2009,"Drama, Family",90,6.4
tt1356860,Un ange à la mer,2009,Drama,86,6.4
tt1360887,Sweet Rush,2009,Drama,85,6.4
tt1361541,Fais-moi plaisir!,2009,Comedy,90,6.4
tt1364497,Stella's oorlog,2009,Drama,90,6.4
tt1365482,L'estate di Martino,2010,Drama,90,6.4
tt1365491,Norberto apenas tarde,2010,Comedy,85,6.3
tt1366981,Uzak Ihtimal,2009,Drama,90,7
tt1368439,Gagma napiri,2009,Drama,90,7.7
tt1369647,Christmas Angel,2009,"Comedy, Drama, Romance",87,6.6
tt1373243,Tarif Novogodniy,2008,"Comedy, Fantasy, Romance",83,6.3
tt1373406,Il Guinness dei pupazzi di neve,2010,"Comedy, Family",86,6.1
tt1374958,Die Standesbeamtin,2009,"Comedy, Romance",90,6.4
tt1376195,Django Gunless,2010,"Action, Comedy, Drama",89,6.5
tt1376422,Jean Gentil,2010,Drama,84,6.8
tt1382627,Harufuwei,2009,"Drama, Romance",85,6.4
tt1388390,The Best Bar in America,2009,"Adventure, Western",89,7
tt1388427,Zivot i smrt porno bande,2009,"Adventure, Drama, Horror",90,6
tt1388924,Ya,2009,Drama,88,6.2
tt1389083,Kenjac,2009,Drama,90,6.6
tt1392261,Verônica,2008,"Crime, Drama",90,6.5
tt1392888,Daniel & Ana,2009,"Drama, Thriller",90,6.2
tt1399198,Kara Köpekler Havlarken,2009,Drama,88,6.4
tt1401143,Trasporto eccezionale - Un racconto di Natale,2010,"Adventure, Fantasy, Horror",84,6.7
tt1401669,La petite chambre,2010,Drama,87,6.9
tt1403846,Alting Bliver Godt Igen,2010,"Drama, Thriller",90,6.1
tt1403983,Otra película de huevos y un pollo,2009,"Animation, Action, Adventure",90,6.1
tt1404022,Castro,2009,"Drama, Mystery",85,6.3
tt1406154,A Greater Yes: The Story of Amy Newhouse,2009,Drama,84,6.4
tt1417054,Vreemd bloed,2010,Drama,87,6.7
tt1417097,Boys Love gekijouban,2007,Drama,88,6
tt1421029,Carol I,2009,"Biography, Drama, History",90,6.9
tt1422122,Racconti dell'età dell'oro,2009,"Comedy, History",90,7.8
tt1423593,The Imperialists Are Still Alive!,2010,Drama,90,6
tt1424081,Yomigaeri no chi,2009,Drama,83,6.4
tt1425926,Giulias Verschwinden,2009,Comedy,87,6.6
tt1426352,Amer,2009,"Horror, Thriller",90,6.2
tt1426361,Iztochni piesi,2009,Drama,83,7.2
tt1426368,Irène,2009,Drama,83,6.9
tt1427091,Odna voyna,2009,Drama,89,6.2
tt1428457,Kohtaamisia,2009,Drama,86,6.7
tt1429313,Africa United,2010,"Adventure, Comedy, Drama",88,6.5
tt1430137,Blessed,2008,Drama,83,6.2
tt1431223,Bist,2009,Drama,85,6.5
tt1431261,Khake ashena,2008,Drama,90,6.3
tt1431296,Otobuse shab,2007,"Drama, Romance, War",90,6.8
tt1431314,Shabe Yalda,2001,Drama,85,7.1
tt1433322,Nokta,2008,"Crime, Drama, Thriller",85,6.7
tt1437361,Le mac,2010,"Comedy, Crime",90,6.1
tt1438466,Mamma Gógó,2010,Drama,90,6.6
tt1440278,Rozygrysh,2008,Drama,84,6
tt1442223,Das Sandmännchen - Abenteuer im Traumland,2010,"Animation, Adventure, Comedy",83,6.2
tt1442257,La pasión de Gabriel,2008,Drama,86,7
tt1444262,Gorbaciof,2010,"Crime, Drama",85,6.4
tt1446130,Palata N°6,2009,Drama,83,6.3
tt1446206,Volchok,2009,Drama,88,7
tt1446208,Ways to Live Forever,2010,"Drama, Family",90,7
tt1447480,Bones,2010,Drama,88,6.7
tt1451395,Lou,2010,Drama,86,6.5
tt1451620,Joi sang ho,2009,"Drama, Fantasy",85,6
tt1453408,Akasa Kusum,2008,Drama,90,7
tt1453967,Cheung Gong 7 hou: Oi dei kau,2010,Animation,83,6
tt1455810,Happy Family,2010,Comedy,90,6.6
tt1465522,Tucker and Dale vs Evil,2010,"Comedy, Horror",89,7.5
tt1465854,Stationspiraten,2010,Drama,90,7
tt1467290,Retornos,2010,Thriller,88,6.3
tt1467299,Shin angyo onshi,2004,"Animation, Action, Fantasy",87,6.3
tt1467385,Lang & gelukkig,2010,"Comedy, Fantasy, Music",90,6.9
tt1468321,Higashi no Eden Gekijôban II: Paradise Lost,2010,"Animation, Action, Comedy",90,7
tt1468700,40,2009,Drama,89,6.6
tt1482161,Jasmina,2010,Drama,89,6.8
tt1483020,Spork,2010,Comedy,86,6.8
tt1483778,La reine des pommes,2009,"Comedy, Drama, Musical",84,6.1
tt1488574,Keeper'n til Liverpool,2010,Comedy,90,6.6
tt1493829,Sirta la gal ba,2009,Drama,88,6.9
tt1494810,Phobidilia,2009,Drama,87,6.7
tt1499678,Filme do Desassossego,2010,Drama,90,6.5
tt1500140,Brecha,2009,Drama,89,6.9
tt1500177,Dooman River,2010,Drama,90,6.6
tt1500906,Vampires,2010,"Comedy, Fantasy, Horror",88,6.3
tt1502422,Johnny,2010,"Drama, Family",88,6.4
tt1503777,Illégal,2010,Drama,90,6.8
tt1504398,Heiran,2009,"Drama, Romance",85,6.7
tt1504429,Il rifugio,2009,Drama,88,6.4
tt1508290,Caterpillar,2010,"Drama, History, War",85,6.7
tt1509797,D'amour et d'eau fraîche,2010,Drama,85,6
tt1509803,Griff the Invisible,2010,"Comedy, Drama, Romance",90,6.1
tt1513755,Dog Sweat,2010,Drama,90,6.5
tt1513914,Sonhos Roubados,2009,Drama,85,6.2
tt1514418,Karat 14,2009,"Crime, Drama",87,6
tt1515202,Lan,2009,Drama,85,7.1
tt1517145,Jageun yeonmot,2009,"Drama, War",86,6.5
tt1517148,Gjallë,2009,Drama,90,6.4
tt1517214,Le bruit des glaçons,2010,"Comedy, Drama",87,6.2
tt1517238,Rompecabezas,2010,Drama,87,6.7
tt1522156,Mark of Love,2009,"Comedy, Romance",86,6.5
tt1523406,Alza la testa,2009,Drama,86,6.8
tt1524148,All My Friends Are Funeral Singers,2010,"Comedy, Drama, Music",84,6.3
tt1525888,Satte Farben vor Schwarz,2010,Drama,85,6.3
tt1525898,The Space Between,2010,Drama,90,6.6
tt1526578,"Ao, le dernier Néandertal",2010,"Adventure, History",84,6.4
tt1527679,Nasty Old People,2009,Drama,84,6.7
tt1528042,Cealalta Irina,2009,"Drama, Thriller",90,7
tt1537967,The Watercolor,2009,Animation,84,6.8
tt1538221,Angèle e Tony,2010,Drama,83,6.5
tt1543004,Der letzte Angestellte,2010,Horror,88,6.2
tt1543701,Quchis dgeebi,2010,Drama,89,7.7
tt1544592,Por el camino,2010,"Drama, Romance",85,6.8
tt1555747,Fubar II,2010,Comedy,85,6.7
tt1560139,Boy,2010,"Comedy, Drama",87,7.5
tt1560987,The Trouble with Terkel,2010,"Animation, Comedy, Drama",87,7.1
tt1566001,@urFRENZ,2010,Drama,90,6
tt1567128,Kom niet aan mijn kinderen,2010,"Drama, Thriller",85,6.5
tt1571565,Bay rong,2009,"Action, Crime, Thriller",90,6
tt1576402,Inuk,2010,"Adventure, Drama",90,6.9
tt1576406,Eva y Lola,2010,"Drama, Music, Romance",87,6.1
tt1576452,Por tu culpa,2010,Drama,87,6.7
tt1576458,San Martín: El cruce de Los Andes,2010,"Action, Adventure, Biography",90,6.9
tt1581322,La Yuma,2009,"Action, Drama",90,6.5
tt1581622,Anubis en de wraak van Arghus,2009,Family,84,6.2
tt1584729,Shahada,2010,Drama,88,6.1
tt1592292,Zero 2,2010,"Comedy, Thriller",90,7.6
tt1593295,Un soffio di vita,2009,Drama,88,6.2
tt1593807,Twisted Seduction,2010,"Comedy, Romance, Thriller",85,6.2
tt1598496,Fyra år till,2010,"Comedy, Drama, Romance",87,6.3
tt1598538,Im Schatten,2010,"Crime, Drama",86,6.8
tt1600419,La scomparsa di Patò,2010,"Crime, Drama, Mystery",90,6.5
tt1605765,The Happy Poet,2010,"Comedy, Drama, Romance",85,6.1
tt1608285,Littlerock,2010,Drama,83,6.1
tt1608782,My Brothers,2010,Drama,87,6.8
tt1609122,L'apprendista mago,2010,"Comedy, Family, Fantasy",90,6.6
tt1615916,You Should Meet My Son!,2010,"Comedy, Romance",85,6.7
tt1617250,Gone with the Pope,2010,Crime,83,6.4
tt1618421,White Lion,2010,"Drama, Family",88,6.7
tt1618450,Winx Club 3D: Magica avventura,2010,Animation,87,6.3
tt1619037,Nice Guy Johnny,2010,"Comedy, Romance",89,6.2
tt1624408,Trigger,2010,Drama,83,6
tt1629251,Des filles en noir,2010,Drama,85,6.2
tt1630575,I segreti della lettera,2010,"Drama, Family",87,6.3
tt1634334,Tutti per uno,2010,Drama,90,6.1
tt1636833,Siyah Beyaz,2010,Drama,90,6.1
tt1637679,Dalla vita in poi,2010,Comedy,85,6.3
tt1639320,Ab va Atash,2001,Drama,89,6.1
tt1646118,Octubre,2010,Drama,83,6.4
tt1646127,Simon Werner a disparu...,2010,"Drama, Mystery, Thriller",87,6.4
tt1646221,Periferic,2010,"Drama, Thriller",87,6.7
tt1646975,Le quattro volte,2010,Drama,88,7.2
tt1648112,New Kids Turbo,2010,"Action, Comedy",84,6.4
tt1648174,Beyond the Steppes,2010,Drama,90,6.2
tt1649760,The Film Emotional Atyachar,2010,"Comedy, Crime, Drama",87,6
tt1651328,Our Day Will Come,2010,Drama,90,6.2
tt1663680,The Encounter,2010,Drama,85,6.8
tt1664892,Sykt lykkelig,2010,"Comedy, Drama",85,6.5
tt1666165,Naomi,2010,Drama,90,6
tt1667100,Per sfortuna che ci sei,2010,"Comedy, Romance",87,6.1
tt1667333,Riscado,2010,Drama,85,6.9
tt1667460,10ml LOVE,2010,"Comedy, Drama, Romance",87,6.4
tt1668102,Punane elavhõbe,2010,"Crime, Drama, History",86,6.1
tt1670632,Der letzte schöne Herbsttag,2010,"Comedy, Drama, Romance",85,6.8
tt1672078,La Vida de los Peces,2010,"Drama, Romance",84,6.8
tt1674050,Chrzest,2010,"Drama, Thriller",86,6.7
tt1675197,Zohi Sdom,2010,"Comedy, History",90,6.6
tt1678044,Frits en Freddy,2010,Comedy,89,6.3
tt1683466,Gatos Viejos,2010,Drama,89,6.8
tt1686313,I rymden finns inga känslor,2010,"Comedy, Drama, Romance",85,7.1
tt1695823,To,2009,"Animation, Action, Adventure",85,6
tt1700455,Cerro Bayo,2010,"Comedy, Drama",86,6.4
tt1703048,Naruto Shippuden il film: La torre perduta,2010,"Animation, Action, Adventure",85,7
tt1703049,Trigun: Badlands Rumble,2010,"Animation, Action, Sci-Fi",90,7.5
tt1706679,Et in terra pax,2010,"Crime, Drama",89,6.4
tt1710397,Junjô,2010,"Drama, Romance",87,6
tt1711465,Dik Trom,2010,Family,85,6.1
tt1714667,La BM du Seigneur,2010,Drama,84,6.2
tt1715853,Los colores de la montaña,2010,Drama,90,7.1
tt1722515,Tornando a casa per Natale,2010,"Comedy, Drama",90,6.2
tt1723012,L'amore inatteso,2010,Drama,89,6.2
tt1724553,Il primo incarico,2010,Drama,90,6.5
tt1730140,Sumarlandið,2010,"Comedy, Fantasy",85,6
tt1730186,Belvedere,2010,Drama,90,6.7
tt1730749,Ziteitai pseftis,2010,Comedy,87,6
tt1734113,Omae umasoudana,2010,"Animation, Action, Adventure",89,7.3
tt1746183,Kochegar,2010,"Crime, Drama",87,6.7
tt1756479,Die Farbe,2010,"Drama, Horror, Mystery",86,6.5
tt1757940,Çakal,2010,Crime,86,6.6
tt1762364,The Trashmaster,2010,"Animation, Action",90,6.5
tt1778258,Fuk sau che ji sei,2010,"Crime, Mystery, Thriller",90,6.8
tt1781853,Malu de Bicicleta,2010,Romance,90,6.3
tt1782568,Yolki,2010,Comedy,90,6.2
tt1794796,Gekijouban Inazuma irebun: Saikyou gundan Ôga shuurai,2010,"Animation, Sport",90,6.6
tt1800312,Kai apkabinsiu tave,2010,Drama,90,6.9
tt1801844,Zwerbowana milosc,2010,"Action, Drama, Romance",86,6.3
tt1805263,I Am Kalam,2010,"Comedy, Drama, Family",88,8
tt1810510,4-kyo-si Choo-ri-yeong-yeok,2009,"Action, Crime, Drama",86,6.1
tt1810574,Desenrola,2010,Family,88,6.1
tt1813179,Belgrano,2010,"Biography, Drama, History",90,6.4
tt1817236,Podslon,2010,"Comedy, Drama",88,6.9
tt1844678,Hich,2010,"Comedy, Drama",84,6.9
tt1857819,Parse Dar Meh,2010,Drama,87,6.7
tt2100562,Kyoto Story,2010,Drama,90,6.5
tt2180441,Kureyon Shinchan: Arashi o Yobu Janguru!,2000,"Animation, Action, Comedy",88,6.9
tt2342249,Paskutiniai Bremeno muzikantai,2005,Musical,90,8
tt2653232,Pyat butylok vodki,2001,Horror,90,6.3
tt3359366,Hermanoteu na Terra de Godah,2009,"Adventure, Comedy",88,7.8
tt3492080,Cinematic Titanic: Danger on Tiki Island,2010,Comedy,88,7.4
tt3985970,Khoda Nazdik Ast,2007,Drama,90,6.7
tt5254458,The Belly of the Beast,2008,Horror,89,7.9
tt6112220,Vidas Em Paralelo,2010,"Comedy, Crime, Drama",85,7
tt6693930,Neghab,2005,"Drama, Mystery",90,6.1
tt7145012,Nofozi,2010,"Thriller, War",84,6.1
